URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
spotify:track:4KGGeE7RJsgLNZmnxGFlOj,Falling Behind,spotify:artist:7gW0r5CkdEUMm42w9XpyZO,Laufey,79,['gen z singer-songwriter'],Everything I Know About Love,81,False,2022-08-26,0.449,0.353,7,-12.986,1,0.0915,0.942,0.0786,0.109,0.55,165.888,audio_features,4KGGeE7RJsgLNZmnxGFlOj,spotify:track:4KGGeE7RJsgLNZmnxGFlOj,https://api.spotify.com/v1/tracks/4KGGeE7RJsgLNZmnxGFlOj,https://api.spotify.com/v1/audio-analysis/4KGGeE7RJsgLNZmnxGFlOj,173640,4
spotify:track:2DGa7iaidT5s0qnINlwMjJ,The Spectre,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,Alan Walker,80,['electro house'],The Spectre,77,False,2017-09-15,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,audio_features,2DGa7iaidT5s0qnINlwMjJ,spotify:track:2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,193788,4
spotify:track:38RLObegC9ggpKPRVQDc1g,AMERICAN HORROR SHOW,spotify:artist:7CV3dQkhJB2dEqb85ICD33,SNOW WIFE,60,[],AMERICAN HORROR SHOW,78,True,2023-06-23,0.63,0.763,2,-4.89,1,0.0892,0.0393,0.0,0.7,0.295,162.152,audio_features,38RLObegC9ggpKPRVQDc1g,spotify:track:38RLObegC9ggpKPRVQDc1g,https://api.spotify.com/v1/tracks/38RLObegC9ggpKPRVQDc1g,https://api.spotify.com/v1/audio-analysis/38RLObegC9ggpKPRVQDc1g,149391,4
spotify:track:035MzEbx4z2DxuRDymHXbv,Rodeo (Remix),spotify:artist:6dhd3wcal02KeLBk5wScfd,Lah Pat,59,['pop rap'],Rodeo (Remix),78,True,2023-02-24,0.752,0.56,11,-5.375,1,0.122,0.295,0.0,0.114,0.848,120.015,audio_features,035MzEbx4z2DxuRDymHXbv,spotify:track:035MzEbx4z2DxuRDymHXbv,https://api.spotify.com/v1/tracks/035MzEbx4z2DxuRDymHXbv,https://api.spotify.com/v1/audio-analysis/035MzEbx4z2DxuRDymHXbv,245959,4
spotify:track:52OWRufMrpxRcv3Sy97A42,RAGE,spotify:artist:3Hj6nCmjTEHQyatEOW4sOf,scraizis,46,[],RAGE,64,False,2022-10-14,0.555,0.765,11,-5.854,1,0.0293,1.95e-06,0.805,0.287,0.281,120.036,audio_features,52OWRufMrpxRcv3Sy97A42,spotify:track:52OWRufMrpxRcv3Sy97A42,https://api.spotify.com/v1/tracks/52OWRufMrpxRcv3Sy97A42,https://api.spotify.com/v1/audio-analysis/52OWRufMrpxRcv3Sy97A42,82062,4
spotify:track:4D1k6x4MXTaSnljSvAXhaf,GMFU (w/ 6arelyhuman),spotify:artist:7ITMCzIU9uII8gwRg8JAhc,Odetari,80,"['sigilkore', 'sped up']",GMFU (w/ 6arelyhuman),86,True,2023-07-26,0.735,0.778,11,-3.23,1,0.0487,0.00105,0.025,0.0923,0.278,126.091,audio_features,4D1k6x4MXTaSnljSvAXhaf,spotify:track:4D1k6x4MXTaSnljSvAXhaf,https://api.spotify.com/v1/tracks/4D1k6x4MXTaSnljSvAXhaf,https://api.spotify.com/v1/audio-analysis/4D1k6x4MXTaSnljSvAXhaf,127742,4
spotify:track:4xF4ZBGPZKxECeDFrqSAG4,snowfall,spotify:artist:0dgJbQ0bKPyUXco8hEXN7X,Øneheart,73,['hardwave'],snowfall,86,False,2022-01-14,0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,audio_features,4xF4ZBGPZKxECeDFrqSAG4,spotify:track:4xF4ZBGPZKxECeDFrqSAG4,https://api.spotify.com/v1/tracks/4xF4ZBGPZKxECeDFrqSAG4,https://api.spotify.com/v1/audio-analysis/4xF4ZBGPZKxECeDFrqSAG4,124066,4
spotify:track:39sDitIeCMrVX2QyXHY46t,Blue Hair,spotify:artist:0Y6dVaC9DZtPNH4591M42W,TV Girl,78,['pov: indie'],Death of a Party Girl,84,False,2018-05-08,0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,audio_features,39sDitIeCMrVX2QyXHY46t,spotify:track:39sDitIeCMrVX2QyXHY46t,https://api.spotify.com/v1/tracks/39sDitIeCMrVX2QyXHY46t,https://api.spotify.com/v1/audio-analysis/39sDitIeCMrVX2QyXHY46t,217000,4
spotify:track:2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,spotify:artist:4AllEJE7mVkhhyUV6DjqPz,D4L,53,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",Down for Life,72,True,2005-11-08,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,audio_features,2ajhenDRiiAnCHHjsIOHhJ,spotify:track:2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/audio-analysis/2ajhenDRiiAnCHHjsIOHhJ,224253,4
spotify:track:00zk0uua6s2ifh0Nc3ppfW,Nun id change,spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx,Yeat,81,"['pluggnb', 'rage rap']",AftërLyfe,80,True,2023-02-24,0.774,0.577,2,-12.132,1,0.107,0.037,0.627,0.122,0.148,100.003,audio_features,00zk0uua6s2ifh0Nc3ppfW,spotify:track:00zk0uua6s2ifh0Nc3ppfW,https://api.spotify.com/v1/tracks/00zk0uua6s2ifh0Nc3ppfW,https://api.spotify.com/v1/audio-analysis/00zk0uua6s2ifh0Nc3ppfW,211253,4
spotify:track:4rXLjWdF2ZZpXCVTfWcshS,fukumean,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,Gunna,85,"['atl hip hop', 'melodic rap', 'rap', 'trap']",a Gift & a Curse,95,True,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
spotify:track:1A7qPfbcyRVEdcZiwTFhZI,Memory Reboot,spotify:artist:4KRllJ2dEeoqvxOQLOgOsI,VØJ,67,"['gym phonk', 'traprun']",Memory Reboot,82,False,2023-01-13,0.469,0.894,8,-6.341,1,0.0428,0.00024,0.000194,0.125,0.456,81.377,audio_features,1A7qPfbcyRVEdcZiwTFhZI,spotify:track:1A7qPfbcyRVEdcZiwTFhZI,https://api.spotify.com/v1/tracks/1A7qPfbcyRVEdcZiwTFhZI,https://api.spotify.com/v1/audio-analysis/1A7qPfbcyRVEdcZiwTFhZI,209416,4
spotify:track:59NraMJsLaMCVtwXTSia8i,Prada,spotify:artist:5wCmhq5J2hPwL2r0eKurxn,cassö,73,[],Prada,92,True,2023-08-11,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4
spotify:track:2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,spotify:artist:5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,74,"['alt z', 'pop', 'pov: indie']",Narrated For You,86,False,2018-11-16,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4
spotify:track:0NaUT74rJ0NHS62fewzatU,I LOVE YOU HOE (w/ 9lives),spotify:artist:7ITMCzIU9uII8gwRg8JAhc,Odetari,80,"['sigilkore', 'sped up']",3x3,85,True,2023-07-12,0.477,0.565,1,-8.3,1,0.0334,0.000195,0.0011,0.193,0.0399,151.928,audio_features,0NaUT74rJ0NHS62fewzatU,spotify:track:0NaUT74rJ0NHS62fewzatU,https://api.spotify.com/v1/tracks/0NaUT74rJ0NHS62fewzatU,https://api.spotify.com/v1/audio-analysis/0NaUT74rJ0NHS62fewzatU,126600,4
spotify:track:4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),spotify:artist:4kYSro6naA4h99UJvo89HB,Cardi B,80,"['pop', 'rap']",WAP (feat. Megan Thee Stallion),79,True,2020-08-07,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4
spotify:track:4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,93,"['hip hop', 'rap', 'slap house']",FRANCHISE (feat. Young Thug & M.I.A.),75,True,2020-09-25,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,audio_features,4jVBIpuOiMj1crqd8LoCrJ,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/tracks/4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/audio-analysis/4jVBIpuOiMj1crqd8LoCrJ,202795,4
spotify:track:3DHB4RzX7kWcpjjFtcmWqh,Twirlanta,spotify:artist:4JhbRL6zaItAyzqx4gHTqz,22Gz,61,"['brooklyn drill', 'nyc rap']",The Blixky Tape 2,75,True,2021-03-19,0.803,0.738,0,-4.946,1,0.294,0.528,0.0,0.112,0.323,139.948,audio_features,3DHB4RzX7kWcpjjFtcmWqh,spotify:track:3DHB4RzX7kWcpjjFtcmWqh,https://api.spotify.com/v1/tracks/3DHB4RzX7kWcpjjFtcmWqh,https://api.spotify.com/v1/audio-analysis/3DHB4RzX7kWcpjjFtcmWqh,178407,4
spotify:track:5YABYtKx9qa56vBjlXDbmw,Snooze (Acoustic) (feat. Justin Bieber),spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,89,"['pop', 'r&b', 'rap']",Snooze (Acoustic) (feat. Justin Bieber),81,True,2023-09-15,0.462,0.331,9,-8.794,0,0.0432,0.911,0.0,0.15,0.604,141.364,audio_features,5YABYtKx9qa56vBjlXDbmw,spotify:track:5YABYtKx9qa56vBjlXDbmw,https://api.spotify.com/v1/tracks/5YABYtKx9qa56vBjlXDbmw,https://api.spotify.com/v1/audio-analysis/5YABYtKx9qa56vBjlXDbmw,190465,3
spotify:track:7AtQxohgEu5dRYdcY4gB6G,First Day Out (Freestyle),spotify:artist:4W7fxKwDR9luCrOryB3GVK,Rundown Spaz,59,['rva drill'],First Day Out (Freestyle),74,True,2023-03-20,0.874,0.202,1,-16.814,1,0.798,0.0728,0.0,0.14,0.3,134.989,audio_features,7AtQxohgEu5dRYdcY4gB6G,spotify:track:7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/tracks/7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/audio-analysis/7AtQxohgEu5dRYdcY4gB6G,142740,4
spotify:track:1iK1hVN9o1zkpxw396QGbd,Hellcats SRTs,spotify:artist:3DbwFQlvLxRSi2uX8mf81A,Sexyy Red,70,['trap queen'],Hood Hottest Princess,68,True,2023-06-09,0.481,0.58,1,-6.417,1,0.375,0.00302,0.0,0.42,0.311,62.451,audio_features,1iK1hVN9o1zkpxw396QGbd,spotify:track:1iK1hVN9o1zkpxw396QGbd,https://api.spotify.com/v1/tracks/1iK1hVN9o1zkpxw396QGbd,https://api.spotify.com/v1/audio-analysis/1iK1hVN9o1zkpxw396QGbd,153308,3
spotify:track:3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,91,['pop'],GUTS,92,True,2023-09-08,0.627,0.879,9,-3.446,1,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,audio_features,3IX0yuEVvDbnqUwMBB3ouC,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,184784,4
spotify:track:6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,93,"['hip hop', 'rap', 'slap house']",UTOPIA,92,True,2023-07-28,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4
spotify:track:4Bdpn1gSDegE9ZXOIOO0tz,Smooth Operator,spotify:artist:0b9SpFqsoxkyoTbZqLlzSs,MOONLGHT,52,[],Smooth Operator,63,False,2023-07-06,0.648,0.786,7,-8.463,1,0.0357,0.00457,0.125,0.237,0.561,130.027,audio_features,4Bdpn1gSDegE9ZXOIOO0tz,spotify:track:4Bdpn1gSDegE9ZXOIOO0tz,https://api.spotify.com/v1/tracks/4Bdpn1gSDegE9ZXOIOO0tz,https://api.spotify.com/v1/audio-analysis/4Bdpn1gSDegE9ZXOIOO0tz,119250,4
spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,MONTAGEM - PR FUNK,spotify:artist:6zFMFB1JvNHkHvCSudF4id,S3BZS,71,[],MONTAGEM - PR FUNK,88,False,2023-05-01,0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,audio_features,6njJR3OIp3oA0Kc4aC9Tzf,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/audio-analysis/6njJR3OIp3oA0Kc4aC9Tzf,61673,4
spotify:track:6bK6STyrPlLRCQXwBgti2h,lemonade,spotify:artist:1EqamsVq1qvlsMzJoCBfxB,Bumboi,51,['aesthetic rap'],bummed out,67,True,2021-12-01,0.811,0.684,5,-7.886,0,0.249,0.0882,0.0,0.32,0.703,159.994,audio_features,6bK6STyrPlLRCQXwBgti2h,spotify:track:6bK6STyrPlLRCQXwBgti2h,https://api.spotify.com/v1/tracks/6bK6STyrPlLRCQXwBgti2h,https://api.spotify.com/v1/audio-analysis/6bK6STyrPlLRCQXwBgti2h,123176,4
spotify:track:5JYPXqMwYc0zTODQdjMEZN,Deli,spotify:artist:3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,80,['bronx drill'],Like..? (Deluxe),85,True,2023-07-21,0.789,0.763,1,-6.169,1,0.199,0.123,2.22e-05,0.132,0.272,140.107,audio_features,5JYPXqMwYc0zTODQdjMEZN,spotify:track:5JYPXqMwYc0zTODQdjMEZN,https://api.spotify.com/v1/tracks/5JYPXqMwYc0zTODQdjMEZN,https://api.spotify.com/v1/audio-analysis/5JYPXqMwYc0zTODQdjMEZN,126857,4
spotify:track:6ulEymrJ2Azx1uo3YHSE5w,Bent,spotify:artist:0yknvLWQZxwsMjhUhwWZQ8,41,61,['new york drill'],Bent,78,True,2023-08-04,0.862,0.621,2,-7.423,1,0.283,0.379,0.0,0.415,0.239,124.081,audio_features,6ulEymrJ2Azx1uo3YHSE5w,spotify:track:6ulEymrJ2Azx1uo3YHSE5w,https://api.spotify.com/v1/tracks/6ulEymrJ2Azx1uo3YHSE5w,https://api.spotify.com/v1/audio-analysis/6ulEymrJ2Azx1uo3YHSE5w,170268,4
spotify:track:7kT07Kchz7TIyylr6RNbVa,One Margarita (Margarita Song) [feat. Saucy Santana] - Saucy Remix,spotify:artist:3qhkjSaDQrlZVAg0hvVYfh,That Chick Angel,49,[],One Margarita (Margarita Song) [feat. Saucy Santana] [Saucy Remix],59,True,2023-07-28,0.845,0.87,4,-2.612,0,0.184,0.123,0.0,0.0837,0.584,94.018,audio_features,7kT07Kchz7TIyylr6RNbVa,spotify:track:7kT07Kchz7TIyylr6RNbVa,https://api.spotify.com/v1/tracks/7kT07Kchz7TIyylr6RNbVa,https://api.spotify.com/v1/audio-analysis/7kT07Kchz7TIyylr6RNbVa,165977,4
spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,spotify:artist:3a1tBryiczPAZpgoZN9Rzg,Asake,72,"['afrobeats', 'nigerian pop']",Work Of Art,77,False,2023-06-15,0.778,0.801,6,-7.326,0,0.106,0.692,0.000155,0.0912,0.914,104.986,audio_features,5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,https://api.spotify.com/v1/audio-analysis/5ZtK8XAVnoaGdBXZWCEVCY,157714,4
spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,93,"['hip hop', 'rap', 'slap house']",Birds In The Trap Sing McKnight,82,True,2016-09-16,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,audio_features,4gh0ZnHzaTMT1sDga7Ek0N,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N,191623,4
spotify:track:0W4NhJhcqKCqEP2GIpDCDq,Love,spotify:artist:1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,68,"['hip pop', 'r&b', 'urban contemporary']",The Way It Is,83,False,2005-01-01,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,audio_features,0W4NhJhcqKCqEP2GIpDCDq,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,255333,4
spotify:track:0sSRLXxknVTQDStgU1NqpY,Hours In Silence,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss,77,True,2022-11-04,0.501,0.403,6,-11.106,0,0.119,0.234,0.0,0.267,0.111,118.352,audio_features,0sSRLXxknVTQDStgU1NqpY,spotify:track:0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/tracks/0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/audio-analysis/0sSRLXxknVTQDStgU1NqpY,399154,4
spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,spotify:artist:4zoRNhOhsGX3w8yBAnFSQ8,Paul Russell,63,['indie r&b'],Lil Boo Thang,80,False,2023-08-18,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,audio_features,0cVyQfDyRnMJ0V3rjjdlU3,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/tracks/0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/audio-analysis/0cVyQfDyRnMJ0V3rjjdlU3,114234,4
spotify:track:1Ukxccao1BlWrPhYkcXbwZ,From The Start,spotify:artist:7gW0r5CkdEUMm42w9XpyZO,Laufey,79,['gen z singer-songwriter'],From The Start,87,False,2023-05-11,0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,audio_features,1Ukxccao1BlWrPhYkcXbwZ,spotify:track:1Ukxccao1BlWrPhYkcXbwZ,https://api.spotify.com/v1/tracks/1Ukxccao1BlWrPhYkcXbwZ,https://api.spotify.com/v1/audio-analysis/1Ukxccao1BlWrPhYkcXbwZ,169573,3
spotify:track:5sRNp1lJG6LBS1mQgDZOAb,PTPOM 2.0,spotify:artist:79Sxz4bJeibdabevi9PAVi,Mohead Mike,47,[],PTPOM 2.0,65,True,2022-02-25,0.85,0.559,10,-6.776,0,0.346,0.075,0.0,0.225,0.479,165.968,audio_features,5sRNp1lJG6LBS1mQgDZOAb,spotify:track:5sRNp1lJG6LBS1mQgDZOAb,https://api.spotify.com/v1/tracks/5sRNp1lJG6LBS1mQgDZOAb,https://api.spotify.com/v1/audio-analysis/5sRNp1lJG6LBS1mQgDZOAb,162168,4
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,Peaches & Eggplants (feat. 21 Savage),spotify:artist:5yPzzu25VzEk8qrGTLIrE1,Young Nudy,72,"['pluggnb', 'rap', 'trap']",Peaches & Eggplants (feat. 21 Savage),78,True,2023-02-27,0.911,0.536,4,-7.884,0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,audio_features,1KUZ33cOqk3X4Ezk0aZnVp,spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/tracks/1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/audio-analysis/1KUZ33cOqk3X4Ezk0aZnVp,203813,4
spotify:track:741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,86,"['hip pop', 'pop', 'queens hip hop', 'rap']",Barbie World (with Aqua) [From Barbie The Album],92,True,2023-06-23,0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,audio_features,741UUVE2kuITl0c6zuqqbO,spotify:track:741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/tracks/741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/audio-analysis/741UUVE2kuITl0c6zuqqbO,109750,4
spotify:track:4PzxlHzDM3bDafkHjg1XCX,Muñekita (with El Alfa & JT),spotify:artist:1U1el3k54VvEUzo3ybLPlM,Kali Uchis,84,['colombian pop'],Muñekita (with El Alfa & JT),83,True,2023-08-04,0.673,0.82,0,-3.473,1,0.222,0.077,0.000615,0.297,0.524,111.955,audio_features,4PzxlHzDM3bDafkHjg1XCX,spotify:track:4PzxlHzDM3bDafkHjg1XCX,https://api.spotify.com/v1/tracks/4PzxlHzDM3bDafkHjg1XCX,https://api.spotify.com/v1/audio-analysis/4PzxlHzDM3bDafkHjg1XCX,219643,4
spotify:track:2GWCZJWundoYi5IloWIgTX,eyes don't lie,spotify:artist:5arKwJZEvT5uKq4o0JfqR4,Isabel LaRosa,72,"['dark r&b', 'hyperpop', 'sped up']",eyes don't lie,79,True,2023-07-07,0.555,0.773,8,-9.019,0,0.121,0.0236,0.000941,0.0715,0.255,124.953,audio_features,2GWCZJWundoYi5IloWIgTX,spotify:track:2GWCZJWundoYi5IloWIgTX,https://api.spotify.com/v1/tracks/2GWCZJWundoYi5IloWIgTX,https://api.spotify.com/v1/audio-analysis/2GWCZJWundoYi5IloWIgTX,150721,4
spotify:track:5h8mMDgymYYbKfdqhrdwZY,zombie,spotify:artist:3P01oaWiEJ2uI7ZwUuaMNy,Max Fry,49,[],zombie,66,True,2023-06-09,0.585,0.763,0,-6.057,0,0.0402,0.000109,0.00605,0.0816,0.257,153.183,audio_features,5h8mMDgymYYbKfdqhrdwZY,spotify:track:5h8mMDgymYYbKfdqhrdwZY,https://api.spotify.com/v1/tracks/5h8mMDgymYYbKfdqhrdwZY,https://api.spotify.com/v1/audio-analysis/5h8mMDgymYYbKfdqhrdwZY,131433,4
spotify:track:4lMyi03aRk8nPBLLGyqAVz,It's Getting Hot,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,79,"['memphis hip hop', 'rap']",It's Getting Hot,82,True,2023-07-27,0.908,0.757,11,-3.889,0,0.0606,0.015,0.0,0.0673,0.577,106.031,audio_features,4lMyi03aRk8nPBLLGyqAVz,spotify:track:4lMyi03aRk8nPBLLGyqAVz,https://api.spotify.com/v1/tracks/4lMyi03aRk8nPBLLGyqAVz,https://api.spotify.com/v1/audio-analysis/4lMyi03aRk8nPBLLGyqAVz,134425,4
spotify:track:7jPdqwZug0ovtDZsY5uK4T,I’m Just Ken (From Barbie The Album),spotify:artist:6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,66,['hollywood'],I’m Just Ken (From Barbie The Album),77,False,2023-07-21,0.352,0.628,1,-6.259,1,0.0428,0.0264,4.74e-05,0.0952,0.387,140.431,audio_features,7jPdqwZug0ovtDZsY5uK4T,spotify:track:7jPdqwZug0ovtDZsY5uK4T,https://api.spotify.com/v1/tracks/7jPdqwZug0ovtDZsY5uK4T,https://api.spotify.com/v1/audio-analysis/7jPdqwZug0ovtDZsY5uK4T,222634,4
spotify:track:190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,88,"['canadian pop', 'pop']",Believe (Deluxe Edition),82,False,2012-06-15,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,audio_features,190jyVPHYjAqEaOGmMzdyk,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/tracks/190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk,227987,4
spotify:track:0J9g1MMJDhyvOb3NWckHMm,Chulo pt.2,spotify:artist:4F4pp8NUW08JuXwnoxglpN,Bad Gyal,75,"['neoperreo', 'rap catala', 'rap latina', 'trap catala', 'urbano espanol']",Chulo pt.2,90,True,2023-06-22,0.852,0.881,5,-2.546,0,0.126,0.0602,6.44e-06,0.0682,0.556,96.984,audio_features,0J9g1MMJDhyvOb3NWckHMm,spotify:track:0J9g1MMJDhyvOb3NWckHMm,https://api.spotify.com/v1/tracks/0J9g1MMJDhyvOb3NWckHMm,https://api.spotify.com/v1/audio-analysis/0J9g1MMJDhyvOb3NWckHMm,219333,4
spotify:track:3XKIUb7HzIF1Vu9usunMzc,Maria Maria,spotify:artist:6GI52t8N5F02MxU0g5U69P,Santana,70,"['blues rock', 'classic rock', 'mexican classic rock']",Supernatural (Remastered),79,False,1999-06-15,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,3XKIUb7HzIF1Vu9usunMzc,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973,4
